"player_api_id","leagues_played","total_appearances","player_name","overall_rating","gk_attributes"
95344,2,15,"Jonathon Grounds",68,53
95352,1,127,"Ross Draper",66,58
95434,2,80,"Oussama Assaidi",78,41
95509,2,135,"Federico Fazio",80,49
95513,1,6,"Fabien Robert",65,54
95533,1,121,"Maciej Malkowski,24",62,48
95545,1,2,"Andrija Kaludjerovic",67,44
95574,1,74,"Isaac Vorsah",77,34
95597,2,63,"Bertrand Laquait",74,360
95609,1,56,"Tshilola Tshinyama Tiko",64,150
95614,1,129,"Gertjan De Mets",71,65
95615,1,121,"Brecht Capon",69,67
95681,1,40,"Almeida Anderson do Oliveira",68,50
95793,1,38,"Brian Graham",62,45
95904,2,21,"Nikola Petkovic",68,59
95955,2,182,"Andre Ayew",81,45
95977,1,3,"Damien Rascle",60,290
96209,2,9,"Sinan Kaloglu",71,121
96395,1,10,"Matt Thornhill",58,50
96398,2,188,"Miralem Pjanic",84,42
96456,1,32,"Elliott Bennett",71,42
96465,1,1,"Kevin Vink",61,126
96481,1,9,"Marcelo Moreno",79,51
96509,2,83,"Joaquin Larrivey",76,54
96532,1,40,"Marcello Gazzola",67,48
96534,1,50,"Jorge Martinez",77,149
96539,1,1,"Tomoaki Makino",70,52
96540,1,107,"Sebastian Giovinco",83,21
96598,1,10,"Dominique Malonga",71,55
96613,1,214,"Diego Alves",83,405
96615,2,35,"Dady",73,134
96616,2,101,"Martin Caceres",82,43
96617,1,54,"Koikili Campo",73,53
96618,1,5,"Raul Fernandez",68,340
96619,1,208,"Markel Susaeta",81,38
96620,1,18,"Ion Velez",69,124
96623,1,119,"Sergio Asenjo",81,407
96627,1,1,"Kike Lopez",72,139
96643,4,97,"Bojan Krkic",81,48
96645,1,29,"Jonathan Rossini",71,41
96646,1,39,"Massimo Volta",75,49
96651,1,15,"Manu Fernandez",69,344
96652,1,125,"Ruben Castro",80,52
96836,1,100,"Ricardo",76,369
96837,1,54,"Orlando",68,124
96838,2,86,"Lica",77,42
96839,1,46,"Cris Santos",69,59
96840,1,43,"William Tiero",66,51
96844,1,3,"Filipe Mendes",63,314
96846,1,17,"Vitor Moreno",61,113
96848,1,77,"Helder Cabral",69,49
96852,1,25,"Tiago Filipe Gomes",72,35
96854,1,12,"Pedro Pereira",64,44
96914,1,4,"Rafael Bastos",68,62
96937,1,13,"Miguel Vitor",76,44
96957,1,9,"Ricardo Ferreira",66,323
96965,1,17,"Silva Laionel",68,52
96968,1,123,"Andre Pinto",77,56
97038,1,17,"Nikola Pokrivac",69,141
97194,1,18,"John Fleck",68,36
97195,1,19,"Pablo Mariano Granoche",73,129
97226,1,9,"Juan Quero",71,147
97234,1,10,"Ivan Bolado",68,51
97236,1,28,"Marc Crosas",73,146
97257,1,2,"Joseba Del Olmo",65,46
97319,1,44,"Manuel Arana",74,144
97323,1,2,"Jo Inge Berget",74,55
97326,1,98,"Ney Santos",69,44
97331,1,7,"Edder Farias",67,56
97334,1,46,"Luis Moran",73,65
97359,1,8,"Ante Puljic",68,49
97363,1,104,"Nilson",78,380
97365,1,2,"Serginho",65,317
97368,1,4,"Jusuf Dajic",64,126
97463,1,9,"Paulinho",69,141
97470,1,185,"Lex Immers",73,59
97484,1,106,"Joao Moreno",71,46
97486,3,74,"Henrique Sereno",75,60
97487,1,19,"Davide Lanzafame",76,114
97488,2,55,"Yves Hadley Desmarets",73,140
97489,2,26,"Kamel Ghilas",71,52
97490,1,17,"Pele",75,147
97491,2,144,"Geromel",81,145
97493,2,46,"Andrezinho",68,57
97495,1,32,"Luciano Amaral",69,53
97496,2,56,"Rabiola",70,53
97498,2,112,"Beto",81,402
97502,1,23,"Michelangelo Albertazzi",69,52
97508,2,53,"Jorge Goncalves",70,49
97509,1,32,"Andre Simoes",70,53
97512,1,72,"Ruben Ribeiro",72,57
97515,1,119,"Paulo Vinicius",78,69
97521,1,17,"Denis Tonucci",68,85
97657,2,34,"Alejandro Faurlin",75,49
97658,1,2,"Ytalo",63,58
97699,2,51,"Lynel Kitambala",73,56
97727,1,18,"Christian Strohdiek",70,59
97731,1,1,"Tayfun Pektuerk",65,59
97732,1,4,"Jan-Philipp Kalla",65,59
97734,1,166,"Daniel Schwaab",75,50
97737,1,1,"Srdjan Baljak",72,111
97746,1,12,"Jens Grahl",70,340
97747,1,116,"Nicolai Mueller",77,44
97752,1,64,"Timo Gebhart",77,49
97762,2,83,"Takashi Inui",75,52
97789,1,95,"Eros Pisano",72,54
97810,1,13,"Nikola Vujadinovic",70,91
97865,1,13,"Mario Fernandez Cuesta",68,339
97932,1,11,"Mohamed Shawky",68,102
97988,1,91,"Wilson Palacios",80,157
97992,1,21,"Eric Odhiambo",61,48
98027,1,64,"Pavel Vidanov",65,40
98057,2,84,"Shaleum Logan",68,49
98058,1,9,"Jay Simpson",71,100
98209,1,5,"Niklas Baerkroth",68,55
98220,1,20,"Teofilo Gutierrez",79,57
98242,1,6,"Boris Godal",58,52
98254,1,139,"Yuto Nagatomo",79,61
98357,1,7,"Chico Silva",60,116
98361,1,29,"Fabio Pacheco",70,58
98363,1,26,"Jorginho Sousa",66,42
98368,2,112,"Robson",70,127
98369,1,27,"Miguel Sandro",70,146
98374,1,15,"Diogo Rosado",66,52
98375,2,59,"Diogo Viana",70,60
98382,2,59,"Andre Marques",71,150
98383,1,44,"Bruno Miguel",70,49
98385,1,31,"Marco Soares",63,50
98401,1,5,"Chiro N'Toko",64,42
98407,1,3,"Jeremy Bokila",70,61
98959,1,56,"Josh Law",61,53
98997,1,4,"Levan Kenia",70,44
99031,1,9,"Zoran Tosic",80,56
99047,1,119,"David Zurutuza",77,51
99054,1,16,"Diego Ifran",73,60
99306,1,39,"Melvin Platje",67,42
99320,1,3,"Toze Marreco",72,59
99323,1,68,"Erik Bakker",68,53
99333,1,109,"Jose Manuel Casado",75,69
100033,3,102,"Alvaro Pereira",80,45
101041,1,12,"Marcos",67,128
101042,1,167,"Aaron Meijers",69,54
101070,2,97,"Gregory Arnolin",78,57
101091,1,18,"Nelson",66,65
101103,2,164,"Fernando",80,50
101192,2,234,"James McCarthy",80,54
101197,1,61,"Djalma",73,46
101201,2,97,"Felipe",75,50
101419,3,76,"Odion Ighalo",77,57
101422,2,136,"Diego Perotti",80,138
101426,1,7,"Jefferson",69,118
101434,1,44,"Felipe Pardo",78,53
101501,1,67,"Kyriakos Papadopoulos",79,52
101503,2,49,"Gilles Binya",71,135
101584,1,9,"Cassio",78,389
101586,1,16,"Freek Heerkens",65,65
101588,1,44,"Jonathan Reis",75,53
101589,1,54,"Genero Zeefuik",68,54
101590,1,17,"Oier Olazabal",70,356
101920,1,4,"Jonathan Lopez",66,312
101969,1,18,"Dame N'Doye",80,55
101982,1,1,"Javi Flores",64,44
101983,1,35,"Manu Herrera",76,374
102002,1,27,"Asier Goiria",71,132
102290,1,71,"Guyon Fernandez",68,48
102301,1,30,"Tunay Torun",74,47
102356,1,112,"Neil Taylor",74,67
102374,2,17,"Mario Martinez",69,142
102394,1,6,"Alberto Garcia",70,351
102572,1,101,"Adrian Colunga",76,38
102602,1,2,"Will Atkinson",61,48
102612,1,120,"Antonio Apono",76,57
102614,1,12,"Manuel Castro Pavon",68,128
102619,1,51,"Mario Bermejo",76,101
102620,1,116,"Carlos Martinez",78,49
102622,1,116,"Markel Bergara",77,63
102623,1,13,"Borja Viguera",74,43
102626,1,35,"Vasco Fernandes",69,54
102628,1,2,"Cristian Bustos",69,45
102630,1,23,"Sergio Pelegrin",75,54
102631,1,3,"David Rodriguez",72,52
102658,1,1,"Eke Uzoma",67,132
102699,2,97,"Foued Kadir",75,55
102716,1,33,"Helder Tiago Guedes",72,53
102719,1,57,"Stefan Nijland",69,59
102725,1,19,"Fouad Idabdelhay",67,124
102777,1,191,"Manuel Pascali",67,42
102879,1,72,"Salva Sevilla",75,60
102912,1,26,"Carlos Calvo",71,143
103089,1,55,"Rodnei",75,56
103139,1,19,"Diego Buonanotte",77,64
103218,1,46,"Ciprian Tatarusanu",75,376
103266,1,222,"Davide Astori",80,50
103372,1,2,"Elinton Andrade",69,348
103386,1,12,"Raul Rusescu",72,44
103419,1,25,"Andy King",70,37
103424,2,45,"Gabriel Torje",74,61
103428,1,52,"Costel Pantilimon",76,378
103450,1,15,"Yevheniy Konoplyanka",82,49
103468,1,50,"Johny Placide",75,371
103470,1,148,"Jean-Armel Kana-Biyik",76,59
103482,1,5,"Bouchaib El Moubarki",60,114
103485,1,3,"Jules Stephane Goda",61,309
103487,1,91,"Kafoumba Coulibaly",72,50
103684,1,21,"Michael Zullo",67,43
103686,1,35,"Robbie Kruse",74,61
103691,1,19,"Felipe Saad",66,125
103714,1,30,"Herve Bazile",70,47
103846,1,75,"Stephan Andrist",66,46
103862,1,10,"Milos Krstic",64,65
103866,1,28,"Adamo Coulibaly",73,42
103869,1,143,"Younousse Sankhare",75,54
103882,1,2,"Manuel Pamic",67,55
103888,1,3,"Ben Hutchinson",64,107
103899,2,130,"Siem de Jong",78,56
103904,1,78,"Emilio Nsue",73,56
103905,1,91,"Juanfran",74,59
103941,1,3,"Facundo Parra",71,52
103964,1,12,"Arnold Bouka Moutou",70,60
104002,1,19,"Tony Varela",63,67
104003,1,4,"Jerge Hoefdraad",62,53
104005,1,7,"Kelvin Maynard",63,57
104010,1,29,"Gerson Sheotahul",64,116
104033,2,6,"Ruud Boffin",73,368
104045,2,153,"Bas Dost",79,52
104377,2,119,"Teddy Chevalier",72,62
104378,1,102,"Bojan Jorgacevic",72,358
104382,3,200,"Roberto Rosales",76,58
104384,1,18,"Sebastien Bruzzese",69,352
104386,1,97,"Vusumuzi Prince Nyoni",67,47
104388,1,24,"Cyprien Baguette,23",58,292
104389,3,54,"Geoffrey Mujangi Bia",75,67
104392,1,22,"Brice Jovial",72,50
104404,2,101,"Nill De Pauw",71,56
104406,1,53,"Benjamin Mokulu Tembe",70,73
104410,1,49,"Robin Henkens",66,68
104411,1,115,"David Hubert",70,59
104415,1,45,"Giel Deferm",63,51
104432,1,2,"Georgi Makaridze",61,320
104434,1,9,"Levan Mchedlidze",71,55
104482,2,203,"Daryl Janmaat",77,50
104646,2,127,"Dario Lezcano",71,50
104744,1,16,"Riccardo Cazzola",72,41
104778,1,19,"Lorenzo Pasciuti",71,40
104911,1,21,"Jem Karacan",72,49
104986,2,149,"Andres Fernandez",79,384
105022,1,13,"Simon Church",67,53
105327,1,5,"Lauri Dalla Valle",70,105
105351,1,82,"Simao",75,58
105526,2,86,"Adrian Mrowiec",64,52
105535,2,98,"Kamil Wilczek",70,49
105548,2,57,"Abel Hernandez",78,43
105610,1,2,"Magnus Eriksson",71,54
105680,1,24,"John Bostock",70,136
105695,1,17,"Gal Shish",64,53
105826,1,1,"Gavin Hoyte",67,106
105827,2,8,"Fran Merida",74,46
105828,1,69,"Rafael",75,363
105919,1,38,"Nacer Barazite",74,58
105925,1,5,"Angel Montoro",70,64
106013,2,46,"Bakary Sare",77,55
106175,1,48,"Diego Angelo",73,57
106228,1,97,"Victor Moses",76,56
106286,1,34,"Luis Fernando Duarte Nunes,32",70,127
106292,2,61,"Filip Djordjevic",80,48
106294,1,10,"Ivan Kelava",72,354
106309,1,130,"Carlos Zambrano",77,65
106369,2,30,"Nikita Rukavytsya",70,41
106373,1,44,"Guus Joppen",66,65
106474,1,165,"Rydell Poepon",69,116
106559,1,14,"Martin Zeman",66,45
106600,1,21,"Gaston Sangoy",71,62
106640,1,37,"Demetris Christofi",72,46
106641,1,2,"Pavle Popara",60,44
106910,1,34,"Ryan Shotton",71,51
107001,1,47,"Pavels Steinbors",66,331
107066,2,28,"Sanel Jahic",72,54
107132,1,64,"Beram Kayal",76,44
107216,1,3,"Ched Evans",69,117
107280,1,28,"Ashley Barnes",71,47
107281,1,35,"Zoltan Stieber",73,44
107283,1,4,"Liam Hughes",46,93
107408,1,15,"Bira Dembele",63,61
107415,1,14,"Rudy Gestede",73,48
107416,1,1,"Badis Lebbihi",54,116
107417,2,240,"Eden Hazard",89,45
107502,1,36,"Armin Bacinovic",77,60
107588,1,100,"Theodor Gebre Selassie",76,48
107717,1,5,"Artem Kravets",73,52
107792,1,18,"Artis Lazdins",60,60
107806,2,85,"Didier Ovono",70,349
107848,1,82,"Krzysztof Maczynski",68,52
107920,1,58,"Nils Petersen",76,48
107929,1,133,"Alberto Botia",77,52
107930,2,184,"Victor Sanchez Mata",76,47
107983,1,19,"Kevin Koffi",64,41
107987,1,5,"Nicolas Lodeiro",78,61
107994,1,15,"Denis Halilovic",65,41
108038,2,207,"Georginio Wijnaldum",80,54
108075,2,110,"Elderson",75,68
108179,1,1,"Wojciech Trochim",51,49
108381,1,17,"Milan Djuric",67,43
108401,2,101,"Mate Jajalo",73,42
108451,1,96,"Milan Vilotic",71,65
108461,1,5,"Yohandry Orozco",68,52
108521,1,73,"Saif Ghezal",69,50
108524,2,35,"Ammar Jemal",75,63
108525,2,81,"Amine Mohamed Chermiti",70,42
108535,1,41,"Moussa Narry",74,144
108568,1,149,"Ever Banega",82,154
108572,1,88,"David Lomban",74,63
108760,1,14,"Stewart Murdoch",56,47
108807,2,34,"Paulo Henrique",72,121
108808,2,116,"Mario Balotelli",84,44
108809,1,54,"Kike Sola",74,26
108917,1,7,"James Gibson",63,129
108956,1,3,"Ivan Fatic",67,55
108994,1,9,"Vegar Eggen Hedenstad",71,49
109055,1,1,"Vincenzo Camilleri",68,47
109058,1,84,"Jack Rodwell",77,52
109060,4,101,"Sergio Romero",78,392
109061,2,148,"Ruud Vormer",76,49
109065,1,15,"Wilfried Moimbe",69,56
109087,1,6,"Marc Pfitzner",67,55
109088,1,1,"Jan Washausen",60,60
109121,2,132,"Alberto Paloschi",77,58
109147,1,78,"Gary Irvine",64,54
109191,1,32,"Craig Reid",62,57
109222,1,138,"Vicente Guaita",80,397
109280,1,62,"Sloan Privat",71,57
109281,1,2,"Pape M'Bow",64,57
109288,1,53,"Ruud Boymans",73,61
109298,3,174,"Mauricio Isla",80,42
109330,3,158,"Yann M'Vila",82,60
109331,1,37,"Jose Nadson",68,48
109332,1,27,"Wallace",65,45
109338,1,12,"Marco Davide Faraoni",74,59
109434,1,1,"Martyn Waghorn",67,57
109491,1,57,"Jay Rodriguez",77,63
109588,1,4,"Mohamed Chalali",60,44
109589,1,2,"Benjamin Police",52,109
109590,1,2,"Mohamed Youssouf",55,118
109615,1,151,"Omer Toprak",81,57
109616,1,2,"Wellington",67,110
109621,2,206,"Steven Nzonzi",79,68
109622,1,70,"Scott Fox",62,305
109637,1,55,"Jacob Lensky",70,54
109638,2,174,"Leroy Fer",76,61
109639,1,154,"Jordy Buijs",67,42
109647,1,156,"Vito Wormgoor",69,59
109648,1,95,"Mitchell Donald",71,55
109649,1,190,"Jan-Arie van der Heijden",74,44
109650,1,3,"Marco van Duin",60,295
109651,2,177,"Gregory van der Wiel",78,46
109652,2,175,"Vurnon Anita",75,58
109653,1,64,"John Goossens",72,48
109786,1,148,"Marc McAusland",63,55
109897,1,143,"James Tomkins",75,48
109898,1,48,"Jack Collison",75,148
110106,1,20,"Josimar Lima",65,130
110107,1,15,"Niels Vorthoren",63,52
110108,1,1,"Lex van Haeften",56,273
110110,1,121,"Ryan Koolwijk",70,42
110112,1,12,"Arjan van Dijk",63,314
110113,1,90,"Daan Bovenberg",68,48
110115,1,27,"Joshua John",73,60
110116,1,134,"Tim Breukers",69,62
110128,1,6,"Bart van Brakel",63,57
110132,1,2,"Rick Verbeek",63,52
110135,1,92,"Sjoerd Overgoor",66,62
110136,1,2,"Rik Sebens",58,62
110137,1,3,"Arnor Smarason",67,53
110138,1,59,"Calvin Jong-a-Pin",68,57
110139,1,26,"Geert Arend Roorda",69,54
110140,1,6,"Donovan Deekman",65,131
110142,1,43,"Jeroen Veldmate",67,67
110145,1,55,"Martijn van der Laan",67,51
110146,1,27,"Shkodran Metaj",65,50
110147,1,130,"Douglas",79,45
110148,3,136,"Marko Arnautovic",79,64
110150,1,22,"Kees van Buuren",61,46
110154,1,42,"Wesley de Ruiter",66,328
110156,1,21,"Gianluca Nijholt",68,36
110159,1,95,"Donny Gorter",69,53
110161,1,71,"Michiel Kramer",74,65
110168,1,45,"Kevin van Diermen",67,60
110169,1,17,"Aron Gunnarsson",70,47
110184,1,104,"Dion Malone",68,51
110185,1,4,"Ruud van de Rijt",63,53
110189,2,124,"Nacer Chadli",79,58
110206,1,22,"Melvin de Leeuw",62,49
110214,1,109,"Joey van den Berg",72,51
110331,2,50,"Brayan Angulo",70,125
110378,1,72,"Panagiotis Tachtsidis",75,62
110382,1,21,"Matias Omar Degra",66,340
110738,1,23,"Graham Cummins",62,45
110878,1,39,"Stergos Marinos",71,61
110883,1,1,"Matias Rodriguez",73,51
110947,1,31,"Chris Herd",70,68
110948,1,7,"Nikos Karelis",73,49
111025,1,12,"Srdjan Blazic",64,298
111033,1,1,"Matias Alustiza",74,46
111060,1,23,"Callum McGregor",67,54
111068,1,17,"Christian Bekamenga",71,56
111182,1,7,"Zsolt Laczko",68,35
111190,1,93,"Laure",74,49
111193,1,3,"Thomas Bosmel",63,321
111194,2,32,"Ismaila N'Diaye",64,57
111199,1,2,"Marco Pappa",71,47
111237,1,147,"Vicente Iborra",81,54
111703,1,9,"Loic Nestor",65,61
111704,2,6,"Selim Bouadla",64,61
111739,1,36,"Simone Romagnoli",71,55
111741,1,1,"Mauro Vigorito",65,320
111747,1,8,"Daniele Ragatzu",70,49
111787,2,129,"Mathieu Dossevi",75,60
111794,1,34,"Luca Siligardi",73,56
111800,1,95,"Kyle Naughton",74,51
111801,3,111,"Alfred N'Diaye",77,56
111818,1,4,"Simone Benedetti",70,50
111819,1,1,"Jean-Philippe Sabo",64,50
111858,2,39,"Daniel Opare",75,50
111862,1,176,"Kwadwo Asamoah",82,46
111865,1,208,"Maynor Figueroa",76,50
111885,2,20,"Efrain Juarez",79,40
111897,1,9,"Marco Fabian",75,56
111909,1,69,"Michael Basser Chretien",76,58
111917,1,17,"Amadou Sidibe",63,140
111925,1,29,"Chaker Zouaghi",63,52
111930,1,109,"Ahmed El Mohamady",77,42
111973,1,23,"Gilberto",65,41
111975,2,70,"Manucho",76,54
111994,1,11,"Tsepo Masilela",73,50
112012,3,54,"Emmanuel Mayuka",73,56
112027,1,3,"Khaled Adenon",64,52
112035,1,32,"Kagisho Dikgacoi",72,43
112107,1,150,"Erwin Mulder",74,377
112117,1,5,"Diallo Guidilleye",69,58
112119,3,58,"Charlison Benschop",73,58
112122,1,3,"Serhat Koc",66,114
112123,1,149,"Paul Hanlon",65,125
112204,1,5,"Igor Martinez",72,45
112205,2,63,"Cala",74,57
112297,1,69,"David Obua",69,138
112397,1,101,"Vitor Gomes",72,52
112424,1,33,"Roberto",72,38
112471,1,159,"Erik Falkenburg",70,53
112476,1,72,"Lorenzo Ariaudo",74,47
112477,1,75,"Maikel van der Werff",73,49
112561,1,1,"Boubacar Mansaly",60,48
112563,1,1,"Hans Martinez",70,42
112585,1,2,"John Paul Kissock",63,45
112656,2,123,"Ariel Borysiuk",70,61
112704,1,85,"Michael Kovacevic",69,49
112758,1,134,"Ignacio Camacho",81,55
112801,1,119,"Marinho",72,48
112848,1,9,"Carlos Labrin",69,62
112881,1,51,"Joao Luiz",65,57
112934,2,4,"Emil Lyng",62,60
112935,1,25,"Mads Albaek",72,52
112976,2,55,"Adrian Nikci",68,40
112978,2,178,"Roman Buerki",80,398
112979,1,2,"Aron Liechti",56,119
112981,1,63,"Michael Siegfried",59,54
113005,1,13,"Hal Robson-Kanu",68,54
113186,1,12,"Emir Sinanovic",49,125
113189,1,17,"Rostyn Griffiths",66,49
113227,1,172,"Moreno Costanzo",69,59
113231,1,24,"Mike Gomes",55,46
113232,1,1,"Maxime Vuille",54,125
113235,1,137,"Burim Kukeli",65,69
113237,1,22,"Ridge Munsy",65,64
113238,1,5,"Janko Pacar",59,50
113239,3,30,"Fabio Daprela",70,40
113270,1,66,"Sander Fischer",70,60
113292,2,15,"Joey Suk",63,45
113311,1,57,"Mauro Dos Santos",72,53
113318,2,108,"Facundo Sebastian Roncaglia",79,65
113340,1,76,"Jens Hegeler",75,56
113422,1,24,"Pascal Schuerpf",58,58
113465,1,83,"Junior Hoilett",78,45
113517,1,2,"Bruno Severino",67,42
113599,1,39,"Lucas Armando Mareque",71,60
113604,1,8,"Adrian Daniel Calello",61,56
113627,1,68,"Hernan Dario Bernardello",76,52
113631,2,28,"Mauro Formica",72,64
113672,1,117,"Mateo Pablo Musacchio",81,46
113695,1,70,"Cristian Alvarez",77,380
113702,1,1,"Mariano Angel Paglialunga",68,55
113757,1,3,"Milton Joel Caraglio",73,50
113762,1,54,"Santiago Morero",72,49
113769,1,4,"Lucas Pratto",79,59
113772,1,7,"Chris Basham",69,48
113774,1,5,"Nicolas Bianchi Arce",71,49
113792,1,19,"Jonathan Cristaldo",74,63
113794,1,22,"Damian Leandro Casalinuovo",70,122
113836,1,99,"Danny Welbeck",80,48
113868,1,69,"Victor Vazquez",77,55
113902,1,29,"Mirko Boland",72,60
113908,1,19,"Liam Bridcutt",74,62
113968,1,100,"Claudio Yacob",79,36
113976,2,15,"Marcos Antonio",73,55
114011,1,67,"Stjepan Kukuruzovic",63,45
114016,1,48,"Vullnet Basha",67,52
114018,1,8,"Mathieu Debonnaire",56,279
114021,1,49,"Alexandre Pasche",62,43
114025,1,147,"Tony Jantschke",80,43
114044,2,146,"Alvaro Dominguez",78,66
114068,1,16,"Thomas Piermayr",60,50
114076,1,1,"Cristian Gamboa",74,56
114158,1,5,"David Witteveen",69,45
114211,1,7,"Miro Varvodic",68,322
114212,1,15,"Goran Jozinovic",57,50
114215,1,18,"Mario Maloca",71,57
114216,1,22,"Mario Ticinovic",64,58
114218,1,9,"William Buckley",72,38
114222,1,3,"Jack Compton",63,42
114268,2,144,"Dejan Lovren",80,53
114270,1,25,"Silvio Rodic",61,305
114333,2,35,"Lukas Marecek",71,51
114337,1,4,"Joel Ekstrand",71,72
114339,1,6,"Cristian Maidana",74,63
114364,1,19,"Wesley",76,50
114368,1,19,"Valery Nahayo",68,30
114475,1,2,"Luca Di Matteo",66,47
114492,1,62,"Kevin Pezzoni",70,44
114499,1,2,"Victor Aquino",68,61
114503,2,22,"Abiola Dauda",69,58
114558,2,136,"Kevin Strootman",81,48
114582,1,2,"Helton Dos Reis",51,61
114601,1,1,"Juan Angel Neira",68,54
114650,1,54,"Jan Moravek",73,42
114651,1,90,"Mateus",74,45
114664,2,137,"Daniel Pavlovic",65,61
114671,1,4,"Fabiano Oliveira",68,128
114672,1,1,"Lucas Wilchez",74,44
114680,2,31,"Jonathan Urretaviscaya",75,143
114688,2,65,"Claudemir",76,60
114715,1,60,"Emiliano Ariel Dudar",68,45
114716,1,2,"Mouhcine Iajour",62,122
114724,2,95,"Pedrinho",71,64
114735,1,42,"Nick von Niederhausern",59,65
114737,1,89,"Marwin Hitz",77,380
114738,1,98,"Luca Zuffi",76,58
114742,1,39,"Anthony Sauthier",63,50
114746,3,33,"Vincenzo Rennella",72,59
114762,1,18,"Manolo Reina",72,353
114769,2,151,"Miguel Britos",77,57
114789,1,82,"Lukas Schenkel",60,96
114790,1,129,"Adrian Winter",66,68
114792,1,192,"Jerome Thiesson",60,41
114794,1,122,"Pa Modou Jagne",65,57
114816,1,143,"Michal Pazdan",69,62
114817,1,69,"Michal Gliwa",61,298
114822,1,104,"Grzegorz Sandomierski",68,337
114827,1,106,"Luis Alfonso Henriquez",68,50
114963,1,42,"Fabian Giefer",74,355
114971,1,31,"Paulinho",81,52
115006,1,17,"Bartosz Kaniecki",59,286
115018,1,1,"Leo Fortunato",71,113
115067,3,154,"Nemanja Matic",84,57
115068,1,11,"Martin Juhar",63,63
115143,1,107,"Mariusz Przybylski",68,58
115160,3,93,"Brown Ideye",76,52
115171,1,2,"Julio Cesar Machado",73,148
115184,1,108,"Danijel Subasic",81,403
115190,1,27,"Sreten Sretenovic",67,93
115229,1,17,"Guilherme Santos",71,145
115253,1,52,"Anton Sloboda",63,44
115266,1,20,"Kristian Kolcak",62,71
115268,1,79,"Michal Peskovic",66,333
115297,3,60,"Fabian Monzon",74,61
115330,1,8,"Cristian Pasquato",74,42
115373,1,13,"Matija Skarabot",63,45
115377,1,6,"Goran Galesic",65,52
115392,1,14,"Sebino Plaku",63,52
115429,1,70,"Delvin N'Dinga",75,45
115440,1,1,"Ridge Mickael Mobulu",52,52
115488,1,12,"Paulo Arantes",62,38
115489,1,52,"Goldim Diego Gaucho",67,56
115495,1,48,"Luis Manuel",67,46
115512,1,121,"David Simao",74,65
115519,2,77,"Luisinho",75,49
115525,1,18,"Eder Sciola",67,98
115585,1,20,"Zaur Sadaev",70,50
115591,2,150,"Ricardo Rodriguez",83,66
115670,1,165,"Konstantin Rausch",75,49
115675,1,25,"Mark Ridgers",60,303
115681,1,80,"Jake Livermore",74,51
115700,1,11,"Leonardo Sanchez",67,51
115719,1,37,"Dejan Skolnik",69,57
115723,1,11,"Jules Reimerink",66,57
115724,1,76,"Grzegorz Kuswik",68,64
115739,1,30,"Nemanja Nikolic",74,53
115798,2,101,"Baba",76,49
115847,1,111,"Hiroshi Kiyotake",77,54
115862,1,7,"Ramon Cecchini",57,57
115863,1,2,"Kristian Kuzmanovic",57,63
115980,1,15,"Garath McCleary",72,60
116011,1,1,"El Fardou Ben Nabouhane",54,51
116085,1,34,"Eoin Doyle",66,71
116183,1,21,"Jose Velazquez",69,54
116243,1,1,"Rafael Romo",68,331
116253,1,14,"Juan Falcon",71,45
116555,1,27,"Duvan Zapata",77,40
116603,1,2,"Genki Omae",68,55
116642,1,8,"Yuki Otsu",67,58
116645,1,86,"Hiroki Sakai",72,51
116750,5,151,"Ricky van Wolfswinkel",77,49
116756,1,51,"Marcin Wodecki",64,51
116772,1,198,"Thomas Mueller",86,52
116788,2,11,"Admir Aganovic",61,55
116871,1,83,"Tadeusz Socha",64,58
116872,1,69,"Lukasz Tyminski",58,63
116874,1,39,"Krzysztof Janus",62,59
116881,1,9,"Adrian Paluchowski",61,117
116885,1,68,"Maksymilian Rogalski",64,54
116907,1,48,"Paolo Hurtado",73,55
117432,1,5,"Jiloan Hamad",71,52
117541,1,126,"Tjaronn Chery",72,48
117545,1,15,"Sean Morrison",70,65
117556,1,26,"Radoslaw Pruchnik",61,40
118049,1,27,"El-Arbi Hilal Soudani",72,50
118182,1,22,"Kheireddine Kiko Zarabi",69,56
118298,1,9,"Clemens Walch",67,39
118346,2,21,"Filip Luksik",65,53
118356,1,3,"Bigambo Rochat",53,55
118359,1,58,"Anatole Ngamukol",68,45
118386,1,13,"Bastian Schulz",67,49
118390,1,13,"Freddie Sears",71,99
118433,1,8,"Luis Pedro",67,53
118434,3,80,"Alexander Buettner",75,57
118441,1,31,"Edson Henrique",70,121
118508,1,5,"Fedor Smolov",76,66
118528,3,89,"Michu",80,53
118530,1,116,"Lukasz Hanzel",65,47
118601,1,42,"Rafik Halliche",71,139
118616,1,63,"Giancarlo Gonzalez",77,56
118666,1,8,"Pape Moussa Diakhate",55,59
118713,1,5,"Jurgen Prutsch",62,50
118730,3,99,"Eyong Enoh",74,58
118822,1,75,"Maciej Dabrowski",68,52
118843,1,86,"Wiljan Pluim",68,50
118848,1,123,"Robbin Ruiter",75,379
118850,1,26,"Anthony Lippini",67,43
118879,2,16,"Nikola Gulan",68,50
118883,1,8,"Agim Ibraimi",74,54
118896,1,105,"Peter Pawlett",70,62
118897,1,164,"Ryan Jack",69,56
118929,1,88,"Jordi Gomez",74,154
119005,1,3,"Bernard Parker",73,67
119014,1,6,"Darko Lazovic",74,55
119079,1,22,"Alex McCarthy",75,368
119100,1,4,"Ignacio Fideleff",73,52
119117,1,72,"Reginald Goreux",72,57
