"lon","lat"
"677",-79.9048975,43.5315492
"680",-95.712891,37.09024
"682",-81.407571,28.2919557
"683",-111.0937311,39.3209801
"684",78.486671,17.385044
"685",-85.6680863,42.9633599
"687",-85.6680863,42.9633599
"690",-97.7430608,30.267153
"691",-80.1917902,25.7616798
"692",-106.346771,56.130366
"693",-87.6297982,41.8781136
"694",-94.5785667,39.0997265
"697",-119.4179324,36.778261
"698",-87.6297982,41.8781136
"700",-95.712891,37.09024
"701",-122.6236211,38.2593136
"702",111.830535,2.287284
"703",-91.8318334,35.20105
"704",-83.9811014,34.1140497
"706",-51.92528,-14.235004
"708",-95.712891,37.09024
"710",-117.8678338,33.7455731
"712",103.819836,1.352083
"713",-9.1651047,38.6765238
"717",-6.2603097,53.3498053
"718",-0.1277583,51.5073509
"722",21.0122287,52.2296756
"724",-122.2975124,47.8458036
"727",7.8438153,48.1712507
"728",-90.0715323,29.9510658
"729",-75.5636144,40.2481025
"730",-88.9936873,40.4842027
"733",-80.1917902,25.7616798
"734",-101.8312969,35.2219971
"735",-79.532157,43.8169837
"738",-79.532157,43.8169837
"739",22.6041045,47.2317454
"741",99.1966559,61.0137097
"743",-77.3860976,38.9695545
"746",-0.8094705,51.8137073
"747",-87.6297982,41.8781136
"750",-92.6755669,45.1236113
"753",57.552152,-20.348404
"755",-122.1750657,37.4200507
"756",-74.297252,39.648144
"757",-95.712891,37.09024
"759",55.166667,25.216667
"760",-84.416177,33.781769
"762",-73.9441579,40.6781784
"764",-118.2611082,33.8643414
"766",-86.7816016,36.1626638
"768",-120.7401386,47.7510741
"769",-119.4179324,36.778261
"774",-73.4081575,41.117744
"775",-107.2111628,39.4022054
"776",-81.581191,28.419408
"780",20.4397566,44.788241
"781",-88.2774813,42.0978361
"782",-99.9018131,31.9685988
"786",-46.6333094,-23.5505199
"789",-84.3879824,33.7489954
"791",-76.6121893,39.2903848
"792",-79.9223592,-2.1709979
"793",-3.72764,53.293182
"794",-117.7831104,33.5422475
"795",13.404954,52.5200066
"796",-120.5542012,43.8041334
"797",-97.0255641,33.1192875
"798",-85.2044063,39.339773
"800",-71.065742,42.334246
"803",-75.1652215,39.9525839
"805",-3.9878427,43.1828396
"806",-120.5542012,43.8041334
"807",127.766922,35.907757
"809",-77.0521289,38.855419
"812",-87.6297982,41.8781136
"813",9.501785,56.26392
"814",174.7633315,-36.8484597
"816",-79.9958864,40.4406248
"817",-93.2642272,45.3191173
"819",-89.3985283,40.6331249
"820",-77.1945247,41.2033216
"821",-100.4995214,28.7091433
"822",-3.716702,40.4334588
"823",8.468946,60.472024
"824",9.0576448,48.5216364
"826",-95.712891,37.09024
"827",-7.3085748,54.9966124
"828",-111.0508759,39.2321523
"829",-63.616672,-38.416097
"832",-97.767882,30.210349
"833",-74.0059413,40.7127837
"838",-112.5347776,46.0038232
"839",-69.3473509,10.0677719
"841",-76.8265763,39.5888501
"842",-95.712891,37.09024
"845",-73.7948516,40.7282239
"846",-83.357567,33.9519347
"847",-119.8609718,34.4133292
"848",-97.1466695,31.549333
"849",-71.3161718,42.6334247
"850",-78.6381787,35.7795897
"853",-1.280452,53.493099
"854",-60.0217314,-3.1190275
"855",-0.2880839,51.0436318
"856",-90.0715323,29.9510658
"858",-43.1728965,-22.9068467
"859",-93.0899578,44.9537029
"860",-74.0059413,40.7127837
"862",-86.6715948,36.0597177
"864",121.774017,12.879721
"866",-73.5552462,45.5163129
"867",-51.92528,-14.235004
"871",-102.552784,23.634501
"872",-74.0059413,40.7127837
"875",4.3517103,50.8503396
"876",-96.6397822,33.1972465
"880",-86.8515279,21.161908
"881",-82.9987942,39.9611755
"882",-122.2913078,37.8271784
"883",-77.1945247,41.2033216
"886",-118.1541632,34.6867846
"888",-47.8821658,-15.7942287
"889",-85.0817091,35.0712154
"893",-74.3673254,41.1311292
"894",-84.1816922,39.739795
"895",-81.6745517,36.216795
"899",-77.8487992,40.775157
"901",-122.3320708,47.6062095
"902",121.774017,12.879721
"903",-67.4822429,-45.8656149
"906",-81.3792365,28.5383355
"910",-83.985,42.43472
"911",-122.2913078,37.8271784
